timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1491999416952,10,set wait,200,OK,setUp Thread Group 1-1,text,true,,0,1,1,null,0,1,0,ip-172-31-19-222,0,0
1491999417735,10,set wait,200,OK,setUp Thread Group 1-1,text,true,,0,1,1,null,0,1,0,ip-172-31-24-37,0,0
1491999417247,1072,239 /offer/,200,OK,Live bet - Fetch match data 1-1,text,true,,54596,1,3,https://spoon.sts.pl/offer/?ajaxCall=1,1046,1,0,ip-172-31-19-222,0,693
1491999418416,1,Debug Sampler,200,OK,Live bet 2-1,text,true,,204,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999418335,219,256 /main_opportunities/,200,OK,Live bet - Fetch match data 1-1,text,true,,33640,1,3,https://spoon.sts.pl/main_opportunities/?ajaxCall=1,196,1,0,ip-172-31-19-222,0,0
1491999418561,15,BeanShell Sampler,200,OK,Live bet - Fetch match data 1-1,text,true,,4,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999417456,946,1417 /pl/oferta/zaklady-bukmacherskie/,200,OK,Prematch 3-1,text,true,,40944,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/,914,1,0,ip-172-31-19-222,0,484
1491999418642,112,1419 /,200,OK,Prematch 3-1,text,true,,587,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,112,1,0,ip-172-31-19-222,0,0
1491999418755,276,1418 /,200,OK,Prematch 3-1,text,true,,14438,1,3,https://www.sts.pl/?action=rightBox&ajaxCall=1,266,1,0,ip-172-31-19-222,0,0
1491999419032,59,1420 /userdata/files/insider/people.txt,200,OK,Prematch 3-1,text,true,,5931,1,3,https://www.sts.pl/userdata/files/insider/people.txt?m=1,59,1,0,ip-172-31-19-222,0,0
1491999419092,56,1421 /userdata/files/json/notyfications.txt,200,OK,Prematch 3-1,text,true,,829,1,3,https://www.sts.pl/userdata/files/json/notyfications.txt,56,1,0,ip-172-31-19-222,0,0
1491999419435,0,Debug Sampler,200,OK,Live bet 2-1,text,true,,204,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999419436,399,230 /pl/oferta/zaklady-live-new/,200,OK,Live bet 2-1,text,true,,29240,1,3,https://www.sts.pl/pl/oferta/zaklady-live-new/,395,1,0,ip-172-31-19-222,0,61
1491999419148,741,1447 /pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,200,OK,Prematch 3-1,text,true,,1882,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,741,1,0,ip-172-31-19-222,0,0
1491999419837,145,231 /,200,OK,Live bet 2-1,text,true,,844,1,3,https://www.sts.pl/,144,1,0,ip-172-31-19-222,0,0
1491999419983,34,242 /userdata/files/insider/people.txt,200,OK,Live bet 2-1,text,true,,5919,1,3,https://www.sts.pl/userdata/files/insider/people.txt?m=1,34,1,0,ip-172-31-19-222,0,0
1491999420018,110,243 /userdata/files/json/notyfications.txt,200,OK,Live bet 2-1,text,true,,817,1,3,https://www.sts.pl/userdata/files/json/notyfications.txt,110,1,0,ip-172-31-19-222,0,0
1491999420129,125,238 /,200,OK,Live bet 2-1,text,true,,587,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,124,1,0,ip-172-31-19-222,0,0
1491999419890,369,1448 /,200,OK,Prematch 3-1,text,true,,696,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,369,1,0,ip-172-31-19-222,0,59
1491999420256,88,246 /,200,OK,Live bet 2-1,text,true,,842,1,3,https://www.sts.pl/,88,1,0,ip-172-31-19-222,0,0
1491999420260,220,1450 /pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,200,OK,Prematch 3-1,text,true,,1131,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&ajaxCall=1&action=ticketRefresh&_=1488670268973,220,1,0,ip-172-31-19-222,0,0
1491999420481,135,1453 /,200,OK,Prematch 3-1,text,true,,14438,1,3,https://www.sts.pl/?action=rightBox&ajaxCall=1,134,1,0,ip-172-31-19-222,0,0
1491999420347,66,offer,200,OK,Live bet 2-1,text,true,,357597,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999420622,37,main_opportunities,200,OK,Live bet 2-1,text,true,,237901,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999420617,219,1423 bet1,200,OK,Prematch 3-1,text,true,,2701,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Boppty_info_number%5D=137&data%5Bid_odds%5D=127853394&data%5Bodds_value%5D=1.35&data%5Bid_opportunity%5D=83970308&data%5Bmatch_name%5D=Olsztyn+-+Lubin&data%5Btip_name_formated%5D=Olsztyn&data%5Boppty_type_name%5D=mecz&data%5Bticket_index%5D=UNKNOWN&ajaxCall=1&action=ticketAddBet&_=1491999420618&confirmip=1,219,1,0,ip-172-31-19-222,0,0
1491999420837,210,1423 bet2,200,OK,Prematch 3-1,text,true,,2891,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Boppty_info_number%5D=31&data%5Bid_odds%5D=128234768&data%5Bodds_value%5D=1.62&data%5Bid_opportunity%5D=84107802&data%5Bmatch_name%5D=Gyirmot+-+Videoton&data%5Btip_name_formated%5D=Videoton&data%5Boppty_type_name%5D=mecz&data%5Bticket_index%5D=UNKNOWN&ajaxCall=1&action=ticketAddBet&_=1491999420837&confirmip=1,209,1,0,ip-172-31-19-222,0,0
1491999421047,313,1423 bet3,200,OK,Prematch 3-1,text,true,,2969,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Boppty_info_number%5D=175&data%5Bid_odds%5D=127214462&data%5Bodds_value%5D=3.30&data%5Bid_opportunity%5D=83731009&data%5Bmatch_name%5D=Pol.+Bytom+-+Radomiak&data%5Btip_name_formated%5D=X&data%5Boppty_type_name%5D=mecz&data%5Bticket_index%5D=UNKNOWN&ajaxCall=1&action=ticketAddBet&_=1491999421048&confirmip=1,312,1,0,ip-172-31-19-222,0,0
1491999421360,291,1423 bet4,200,OK,Prematch 3-1,text,true,,3133,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Boppty_info_number%5D=6&data%5Bid_odds%5D=128234559&data%5Bodds_value%5D=3.95&data%5Bid_opportunity%5D=84107733&data%5Bmatch_name%5D=Bayern+-+Real+Madryt&data%5Btip_name_formated%5D=X&data%5Boppty_type_name%5D=mecz&data%5Bticket_index%5D=UNKNOWN&ajaxCall=1&action=ticketAddBet&_=1491999421361&confirmip=1,291,1,0,ip-172-31-19-222,0,0
1491999420780,1207,349 /pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,200,OK,Live bet 2-1,text,true,,1894,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,1206,1,0,ip-172-31-19-222,0,0
1491999421988,128,356 /,200,OK,Live bet 2-1,text,true,,686,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,128,1,0,ip-172-31-19-222,0,16
1491999422116,314,364 /pl/oferta/zaklady-live-new/,200,OK,Live bet 2-1,text,true,,28925,1,3,https://www.sts.pl/pl/oferta/zaklady-live-new/?caller=ticket&ajaxCall=1&action=ticketRefresh&_=1488666306215,310,1,0,ip-172-31-19-222,0,0
1491999422430,108,359 /,200,OK,Live bet 2-1,text,true,,824,1,3,https://www.sts.pl/,108,1,0,ip-172-31-19-222,0,0
1491999421652,1119,223 MAXIKOMBI,200,OK,Prematch 3-1,text,true,,3358,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Bmode%5D=MAXIKOMBI&ajaxCall=1&action=ticketChangeMode&_=1491999421652,1119,1,0,ip-172-31-19-222,0,0
1491999422539,317,615 bet,200,OK,Live bet 2-1,text,true,,876,1,3,https://www.sts.pl/,316,1,0,ip-172-31-19-222,0,0
1491999422856,0,clear odds-id,200,OK,Live bet 2-1,text,true,,0,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999422772,121,250 setAmount,200,OK,Prematch 3-1,text,true,,3358,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Bindex%5D=0&data%5Bvalue%5D=2&ajaxCall=1&action=ticketSetBetsAmount&_=1491999422772,121,1,0,ip-172-31-19-222,0,8
1491999422894,119,250 setAmount,200,OK,Prematch 3-1,text,true,,3358,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Bindex%5D=1&data%5Bvalue%5D=2&ajaxCall=1&action=ticketSetBetsAmount&_=1491999422894,118,1,0,ip-172-31-19-222,0,0
1491999422857,239,230 /pl/oferta/zaklady-live-new/,200,OK,Live bet 2-1,text,true,,29240,1,3,https://www.sts.pl/pl/oferta/zaklady-live-new/,234,1,0,ip-172-31-19-222,0,0
1491999423013,141,250 setAmount,200,OK,Prematch 3-1,text,true,,3376,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Bindex%5D=2&data%5Bvalue%5D=2&ajaxCall=1&action=ticketSetBetsAmount&_=1491999423014,141,1,0,ip-172-31-19-222,0,0
1491999423155,116,250 setAmount,200,OK,Prematch 3-1,text,true,,3376,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Bindex%5D=3&data%5Bvalue%5D=2&ajaxCall=1&action=ticketSetBetsAmount&_=1491999423155,116,1,0,ip-172-31-19-222,0,0
1491999423096,186,231 /,200,OK,Live bet 2-1,text,true,,842,1,3,https://www.sts.pl/,186,1,0,ip-172-31-19-222,0,0
1491999423282,33,242 /userdata/files/insider/people.txt,200,OK,Live bet 2-1,text,true,,5919,1,3,https://www.sts.pl/userdata/files/insider/people.txt?m=1,33,1,0,ip-172-31-19-222,0,0
1491999423315,37,243 /userdata/files/json/notyfications.txt,200,OK,Live bet 2-1,text,true,,817,1,3,https://www.sts.pl/userdata/files/json/notyfications.txt,37,1,0,ip-172-31-19-222,0,0
1491999423353,61,238 /,200,OK,Live bet 2-1,text,true,,587,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,61,1,0,ip-172-31-19-222,0,0
1491999423414,159,246 /,200,OK,Live bet 2-1,text,true,,843,1,3,https://www.sts.pl/,159,1,0,ip-172-31-19-222,0,0
1491999423575,13,offer,200,OK,Live bet 2-1,text,true,,357597,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999423649,7,main_opportunities,200,OK,Live bet 2-1,text,true,,237901,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999423273,497,1478 finalize,200,OK,Prematch 3-1,text,false,Test failed: text expected to contain /Kupon zosta\u0142 utworzony. Jego numer to/,3757,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Btotal_price%5D=2.00&data%5BtimeStamp%5D=1491999422&data%5BclearTicketAfterSend%5D=0&data%5Bticket_index%5D=1&data%5Bshow_countdown%5D=true&ajaxCall=1&action=ticketAccept&_=1491999423273&confirmip=1,497,1,1,ip-172-31-19-222,0,0
1491999423771,203,1417 /pl/oferta/zaklady-bukmacherskie/,200,OK,Prematch 3-1,text,true,,40926,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/,190,1,0,ip-172-31-19-222,0,0
1491999424016,876,1419 /,200,OK,Prematch 3-1,text,true,,587,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,876,1,0,ip-172-31-19-222,0,0
1491999423743,1223,349 /pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,200,OK,Live bet 2-1,text,true,,1894,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,1222,1,0,ip-172-31-19-222,0,0
1491999424892,263,1418 /,200,OK,Prematch 3-1,text,true,,14441,1,3,https://www.sts.pl/?action=rightBox&ajaxCall=1,261,1,0,ip-172-31-19-222,0,6
1491999425155,35,1420 /userdata/files/insider/people.txt,200,OK,Prematch 3-1,text,true,,5919,1,3,https://www.sts.pl/userdata/files/insider/people.txt?m=1,35,1,0,ip-172-31-19-222,0,0
1491999424966,228,356 /,200,OK,Live bet 2-1,text,true,,686,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,228,1,0,ip-172-31-19-222,0,6
1491999425191,33,1421 /userdata/files/json/notyfications.txt,200,OK,Prematch 3-1,text,true,,817,1,3,https://www.sts.pl/userdata/files/json/notyfications.txt,33,1,0,ip-172-31-19-222,0,0
1491999425194,150,364 /pl/oferta/zaklady-live-new/,200,OK,Live bet 2-1,text,true,,28926,1,3,https://www.sts.pl/pl/oferta/zaklady-live-new/?caller=ticket&ajaxCall=1&action=ticketRefresh&_=1488666306215,147,1,0,ip-172-31-19-222,0,0
1491999425344,96,359 /,200,OK,Live bet 2-1,text,true,,824,1,3,https://www.sts.pl/,96,1,0,ip-172-31-19-222,0,0
1491999425225,429,1447 /pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,200,OK,Prematch 3-1,text,true,,1882,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,429,1,0,ip-172-31-19-222,0,0
1491999425655,87,1448 /,200,OK,Prematch 3-1,text,true,,696,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,87,1,0,ip-172-31-19-222,0,0
1491999425743,117,1450 /pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,200,OK,Prematch 3-1,text,true,,1131,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&ajaxCall=1&action=ticketRefresh&_=1488670268973,117,1,0,ip-172-31-19-222,0,0
1491999425861,119,1453 /,200,OK,Prematch 3-1,text,true,,14441,1,3,https://www.sts.pl/?action=rightBox&ajaxCall=1,118,1,0,ip-172-31-19-222,0,0
1491999425981,231,1423 bet,200,OK,Prematch 3-1,text,true,,2645,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Boppty_info_number%5D=68&data%5Bid_odds%5D=127212959&data%5Bodds_value%5D=1.55&data%5Bid_opportunity%5D=83730542&data%5Bmatch_name%5D=Lechia++-+Arka&data%5Btip_name_formated%5D=Lechia+&data%5Boppty_type_name%5D=mecz&data%5Bticket_index%5D=UNKNOWN&ajaxCall=1&action=ticketAddBet&_=1491999425982&confirmip=1,231,1,0,ip-172-31-19-222,0,0
1491999426213,230,1478 finalize,200,OK,Prematch 3-1,text,false,Test failed: text expected to contain /Kupon zosta\u0142 utworzony. Jego numer to/,3027,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Btotal_price%5D=5.00&data%5BtimeStamp%5D=1491999426&data%5BclearTicketAfterSend%5D=0&data%5Bticket_index%5D=1&data%5Bshow_countdown%5D=true&ajaxCall=1&action=ticketAccept&_=1491999426213&confirmip=1,230,1,1,ip-172-31-19-222,0,0
1491999426444,1,Debug Sampler,200,OK,Prematch 3-1,text,true,,7042,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999425441,1059,615 bet,200,OK,Live bet 2-1,text,true,,985,1,3,https://www.sts.pl/,1059,1,0,ip-172-31-19-222,0,0
1491999426500,1,clear odds-id,200,OK,Live bet 2-1,text,true,,0,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999426501,176,230 /pl/oferta/zaklady-live-new/,200,OK,Live bet 2-1,text,true,,29240,1,3,https://www.sts.pl/pl/oferta/zaklady-live-new/,172,1,0,ip-172-31-19-222,0,0
1491999426677,85,231 /,200,OK,Live bet 2-1,text,true,,843,1,3,https://www.sts.pl/,85,1,0,ip-172-31-19-222,0,0
1491999426445,286,1417 /pl/oferta/zaklady-bukmacherskie/,200,OK,Prematch 3-1,text,true,,42653,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/,267,1,0,ip-172-31-19-222,0,0
1491999426762,36,242 /userdata/files/insider/people.txt,200,OK,Live bet 2-1,text,true,,5919,1,3,https://www.sts.pl/userdata/files/insider/people.txt?m=1,35,1,0,ip-172-31-19-222,0,0
1491999426798,104,243 /userdata/files/json/notyfications.txt,200,OK,Live bet 2-1,text,true,,817,1,3,https://www.sts.pl/userdata/files/json/notyfications.txt,104,1,0,ip-172-31-19-222,0,0
1491999426903,78,238 /,200,OK,Live bet 2-1,text,true,,587,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,78,1,0,ip-172-31-19-222,0,0
1491999426786,408,1419 /,200,OK,Prematch 3-1,text,true,,587,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,407,1,0,ip-172-31-19-222,0,0
1491999426981,320,246 /,200,OK,Live bet 2-1,text,true,,842,1,3,https://www.sts.pl/,320,1,0,ip-172-31-19-222,0,209
1491999427195,142,1418 /,200,OK,Prematch 3-1,text,true,,14440,1,3,https://www.sts.pl/?action=rightBox&ajaxCall=1,141,1,0,ip-172-31-19-222,0,7
1491999427304,3,offer,200,OK,Live bet 2-1,text,true,,357597,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999427337,36,1420 /userdata/files/insider/people.txt,200,OK,Prematch 3-1,text,true,,5919,1,3,https://www.sts.pl/userdata/files/insider/people.txt?m=1,36,1,0,ip-172-31-19-222,0,0
1491999427340,9,main_opportunities,200,OK,Live bet 2-1,text,true,,237901,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999427374,124,1421 /userdata/files/json/notyfications.txt,200,OK,Prematch 3-1,text,true,,817,1,3,https://www.sts.pl/userdata/files/json/notyfications.txt,124,1,0,ip-172-31-19-222,0,0
1491999427416,1176,349 /pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,200,OK,Live bet 2-1,text,true,,1894,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,1176,1,0,ip-172-31-19-222,0,0
1491999428593,118,356 /,200,OK,Live bet 2-1,text,true,,686,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,118,1,0,ip-172-31-19-222,0,0
1491999428712,201,364 /pl/oferta/zaklady-live-new/,200,OK,Live bet 2-1,text,true,,28926,1,3,https://www.sts.pl/pl/oferta/zaklady-live-new/?caller=ticket&ajaxCall=1&action=ticketRefresh&_=1488666306215,197,1,0,ip-172-31-19-222,0,0
1491999428913,96,359 /,200,OK,Live bet 2-1,text,true,,824,1,3,https://www.sts.pl/,96,1,0,ip-172-31-19-222,0,0
1491999429010,929,615 bet,200,OK,Live bet 2-1,text,true,,900,1,3,https://www.sts.pl/,929,1,0,ip-172-31-19-222,0,9
1491999429940,0,clear odds-id,200,OK,Live bet 2-1,text,true,,0,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999429944,272,230 /pl/oferta/zaklady-live-new/,200,OK,Live bet 2-1,text,true,,29239,1,3,https://www.sts.pl/pl/oferta/zaklady-live-new/,270,1,0,ip-172-31-19-222,0,0
1491999430216,72,231 /,200,OK,Live bet 2-1,text,true,,842,1,3,https://www.sts.pl/,70,1,0,ip-172-31-19-222,0,0
1491999430288,133,242 /userdata/files/insider/people.txt,200,OK,Live bet 2-1,text,true,,5919,1,3,https://www.sts.pl/userdata/files/insider/people.txt?m=1,132,1,0,ip-172-31-19-222,0,0
1491999430422,51,243 /userdata/files/json/notyfications.txt,200,OK,Live bet 2-1,text,true,,829,1,3,https://www.sts.pl/userdata/files/json/notyfications.txt,51,1,0,ip-172-31-19-222,0,0
1491999430480,84,238 /,200,OK,Live bet 2-1,text,true,,587,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,84,1,0,ip-172-31-19-222,0,0
1491999430564,115,246 /,200,OK,Live bet 2-1,text,true,,842,1,3,https://www.sts.pl/,115,1,0,ip-172-31-19-222,0,0
1491999430681,11,offer,200,OK,Live bet 2-1,text,true,,357597,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999430706,4,main_opportunities,200,OK,Live bet 2-1,text,true,,237901,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999430779,922,349 /pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,200,OK,Live bet 2-1,text,true,,1894,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,922,1,0,ip-172-31-19-222,0,0
1491999431702,318,356 /,200,OK,Live bet 2-1,text,true,,687,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,318,1,0,ip-172-31-19-222,0,95
1491999432023,366,364 /pl/oferta/zaklady-live-new/,200,OK,Live bet 2-1,text,true,,28925,1,3,https://www.sts.pl/pl/oferta/zaklady-live-new/?caller=ticket&ajaxCall=1&action=ticketRefresh&_=1488666306215,348,1,0,ip-172-31-19-222,0,0
1491999432390,140,359 /,200,OK,Live bet 2-1,text,true,,823,1,3,https://www.sts.pl/,140,1,0,ip-172-31-19-222,0,0
1491999432531,926,615 bet,200,OK,Live bet 2-1,text,true,,900,1,3,https://www.sts.pl/,925,1,0,ip-172-31-19-222,0,0
1491999433457,0,clear odds-id,200,OK,Live bet 2-1,text,true,,0,1,3,null,0,1,0,ip-172-31-19-222,0,0
1491999433458,282,230 /pl/oferta/zaklady-live-new/,200,OK,Live bet 2-1,text,true,,34745,1,3,https://www.sts.pl/pl/oferta/zaklady-live-new/,268,1,0,ip-172-31-19-222,0,0
1491999433578,272,239 /offer/,200,OK,Live bet - Fetch match data 1-1,text,true,,54656,1,3,https://spoon.sts.pl/offer/?ajaxCall=1,223,1,0,ip-172-31-19-222,0,8
1491999433741,218,231 /,200,OK,Live bet 2-1,text,true,,842,1,3,https://www.sts.pl/,218,1,0,ip-172-31-19-222,0,59
1491999418057,1039,239 /offer/,200,OK,Live bet - Fetch match data 1-1,text,true,,54607,1,3,https://spoon.sts.pl/offer/?ajaxCall=1,1008,1,0,ip-172-31-24-37,0,671
1491999419262,0,Debug Sampler,200,OK,Live bet 2-1,text,true,,204,1,3,null,0,1,0,ip-172-31-24-37,0,0
1491999419109,364,256 /main_opportunities/,200,OK,Live bet - Fetch match data 1-1,text,true,,33640,1,3,https://spoon.sts.pl/main_opportunities/?ajaxCall=1,323,1,0,ip-172-31-24-37,0,0
1491999419482,1,BeanShell Sampler,200,OK,Live bet - Fetch match data 1-1,text,true,,4,1,3,null,0,1,0,ip-172-31-24-37,0,0
1491999418323,830,1417 /pl/oferta/zaklady-bukmacherskie/,200,OK,Prematch 3-1,text,true,,40779,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/,797,1,0,ip-172-31-24-37,0,404
1491999419611,366,1419 /,200,OK,Prematch 3-1,text,true,,587,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,366,1,0,ip-172-31-24-37,0,0
1491999419978,143,1418 /,200,OK,Prematch 3-1,text,true,,14435,1,3,https://www.sts.pl/?action=rightBox&ajaxCall=1,142,1,0,ip-172-31-24-37,0,0
1491999420122,135,1420 /userdata/files/insider/people.txt,200,OK,Prematch 3-1,text,true,,5919,1,3,https://www.sts.pl/userdata/files/insider/people.txt?m=1,133,1,0,ip-172-31-24-37,0,0
1491999420280,0,Debug Sampler,200,OK,Live bet 2-1,text,true,,204,1,3,null,0,1,0,ip-172-31-24-37,0,0
1491999420264,58,1421 /userdata/files/json/notyfications.txt,200,OK,Prematch 3-1,text,true,,829,1,3,https://www.sts.pl/userdata/files/json/notyfications.txt,58,1,0,ip-172-31-24-37,0,0
1491999420281,348,230 /pl/oferta/zaklady-live-new/,200,OK,Live bet 2-1,text,true,,29231,1,3,https://www.sts.pl/pl/oferta/zaklady-live-new/,344,1,0,ip-172-31-24-37,0,69
1491999420632,173,231 /,200,OK,Live bet 2-1,text,true,,842,1,3,https://www.sts.pl/,173,1,0,ip-172-31-24-37,0,0
1491999420323,531,1447 /pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,200,OK,Prematch 3-1,text,true,,1882,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,530,1,0,ip-172-31-24-37,0,42
1491999420806,126,242 /userdata/files/insider/people.txt,200,OK,Live bet 2-1,text,true,,5919,1,3,https://www.sts.pl/userdata/files/insider/people.txt?m=1,126,1,0,ip-172-31-24-37,0,0
1491999420933,34,243 /userdata/files/json/notyfications.txt,200,OK,Live bet 2-1,text,true,,817,1,3,https://www.sts.pl/userdata/files/json/notyfications.txt,34,1,0,ip-172-31-24-37,0,0
1491999420968,88,238 /,200,OK,Live bet 2-1,text,true,,587,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,88,1,0,ip-172-31-24-37,0,0
1491999420855,262,1448 /,200,OK,Prematch 3-1,text,true,,696,1,3,https://www.sts.pl/?ajaxCall=1&action=client_data,262,1,0,ip-172-31-24-37,0,0
1491999421057,91,246 /,200,OK,Live bet 2-1,text,true,,824,1,3,https://www.sts.pl/,90,1,0,ip-172-31-24-37,0,0
1491999421153,60,offer,200,OK,Live bet 2-1,text,true,,357597,1,3,null,0,1,0,ip-172-31-24-37,0,0
1491999421118,329,1450 /pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/,200,OK,Prematch 3-1,text,true,,1131,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&ajaxCall=1&action=ticketRefresh&_=1488670268973,329,1,0,ip-172-31-24-37,0,0
1491999421430,32,main_opportunities,200,OK,Live bet 2-1,text,true,,237901,1,3,null,0,1,0,ip-172-31-24-37,0,0
1491999421448,179,1453 /,200,OK,Prematch 3-1,text,true,,14435,1,3,https://www.sts.pl/?action=rightBox&ajaxCall=1,165,1,0,ip-172-31-24-37,0,0
1491999421628,180,1423 bet1,200,OK,Prematch 3-1,text,true,,2690,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Boppty_info_number%5D=1484&data%5Bid_odds%5D=127551647&data%5Bodds_value%5D=6.50&data%5Bid_opportunity%5D=83857637&data%5Bmatch_name%5D=Pogo%5Cu0144+Szczecin+-+Salos+Szczecin&data%5Btip_name_formated%5D=X&data%5Boppty_type_name%5D=mecz&data%5Bticket_index%5D=UNKNOWN&ajaxCall=1&action=ticketAddBet&_=1491999421629&confirmip=1,180,1,0,ip-172-31-24-37,0,0
1491999421809,363,1423 bet2,200,OK,Prematch 3-1,text,true,,2849,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Boppty_info_number%5D=4584&data%5Bid_odds%5D=124460359&data%5Bodds_value%5D=1.85&data%5Bid_opportunity%5D=82705629&data%5Bmatch_name%5D=Polska+-+Serbia&data%5Btip_name_formated%5D=Serbia&data%5Boppty_type_name%5D=mecz&data%5Bticket_index%5D=UNKNOWN&ajaxCall=1&action=ticketAddBet&_=1491999421810&confirmip=1,362,1,0,ip-172-31-24-37,0,0
1491999422173,360,1423 bet3,200,OK,Prematch 3-1,text,true,,2940,1,3,https://www.sts.pl/pl/oferta/zaklady-bukmacherskie/zaklady-sportowe/?caller=ticket&data%5Boppty_info_number%5D=2117&data%5Bid_odds%5D=128242344&data%5Bodds_value%5D=1.40&data%5Bid_opportunity%5D=84110857&data%5Bmatch_name%5D=Zhai+C.+%28BYD%29+-+Tsuboi+G.+%28JAR%29&data%5Btip_name_formated%5D=Zhai+C.+%28BYD%29&data%5Boppty_type_name%5D=mecz&data%5Bticket_index%5D=UNKNOWN&ajaxCall=1&action=ticketAddBet&_=1491999422173&confirmip=1,360,1,0,ip-172-31-24-37,0,0
